,Date,Flow,Predicted,Psi
13837,2017-05-17,1.82,4.1296854,0.2658422397119815
13838,2017-05-18,1.21,3.107672,0.16351117122922854
13839,2017-05-19,1.07,2.9297428,0.173200441269873
13840,2017-05-20,1.05,2.8919845,0.17670063191275787
13841,2017-05-21,1.07,2.584267,0.173200441269873
13842,2017-05-22,1.13,2.161952,0.1661400543237288
13843,2017-05-23,1.19,1.9161547,0.16353151102183483
13844,2017-05-24,1.14,1.7398541,0.1654191630883588
13845,2017-05-25,1.14,1.605711,0.1654191630883588
13846,2017-05-26,1.12,1.3456877,0.16698427008534655
13847,2017-05-27,1.12,1.2581125,0.16698427008534655
13848,2017-05-28,1.05,1.4144403,0.17670063191275787
13849,2017-05-29,1.11,1.7413287,0.16795583894693045
13850,2017-05-30,1.06,1.5823343,0.17487347214821425
13851,2017-05-31,1.05,1.3022686,0.17670063191275787
13852,2017-06-01,1.02,1.176493,0.183156848287513
13853,2017-06-02,1.04,1.2833817,0.17868684634330967
13854,2017-06-03,1.01,1.2593987,0.18565120231236454
13855,2017-06-04,1.01,1.2721012,0.18565120231236454
13856,2017-06-05,1.52,2.2457404,0.19929619803605192
13857,2017-06-06,1.79,3.9393973,0.25862619886130034
13858,2017-06-07,1.03,3.2756062,0.18083718180915354
13859,2017-06-08,3.37,3.667313,0.5930620830345004
13860,2017-06-09,2.38,3.1003463,0.4015002960788071
13861,2017-06-10,1.81,3.1012206,0.2634294790229256
13862,2017-06-11,1.57,2.55824,0.20915466926671622
13863,2017-06-12,1.32,2.570217,0.16957298864371362
13864,2017-06-13,1.2,2.2214003,0.1634722411431232
13865,2017-06-14,1.13,1.9922597,0.1661400543237288
13866,2017-06-15,1.09,1.8611733,0.17029774755137994
13867,2017-06-16,1.12,1.5384548,0.16698427008534655
13868,2017-06-17,1.21,1.3696024,0.16351117122922854
13869,2017-06-18,1.21,1.4570326,0.16351117122922854
13870,2017-06-19,1.27,1.5544544,0.1656349763004883
13871,2017-06-20,1.28,1.3664215,0.16627716239824153
13872,2017-06-21,1.25,1.0712484,0.1645865787317098
13873,2017-06-22,1.16,0.8858084,0.1643318157721506
13874,2017-06-23,1.08,0.66967535,0.17167675101831148
13875,2017-06-24,1.09,0.5454181,0.17029774755137994
13876,2017-06-25,1.07,0.4273225,0.173200441269873
13877,2017-06-26,1.04,0.41727912,0.17868684634330967
13878,2017-06-27,1.04,0.6079019,0.17868684634330967
13879,2017-06-28,1.2,1.6550586,0.1634722411431232
13880,2017-06-29,1.19,1.7462205,0.16353151102183483
13881,2017-06-30,1.78,1.4707395,0.25623676188704814
13882,2017-07-01,1.15,1.3308965,0.1648176835846742
13883,2017-07-02,1.03,1.5930454,0.18083718180915354
13884,2017-07-03,1.03,1.5290263,0.18083718180915354
13885,2017-07-04,1.03,1.3744962,0.18083718180915354
13886,2017-07-05,1.03,1.3221575,0.18083718180915354
13887,2017-07-06,1.0,1.3472166,0.18832574983195205
13888,2017-07-07,0.992,1.2029926,0.1905989242301529
13889,2017-07-08,0.925,1.3159297,0.21472542731303745
13890,2017-07-09,0.894,1.0769373,0.2293134040501199
13891,2017-07-10,0.915,0.7093627,0.21917603897053772
13892,2017-07-11,1.43,0.4474592,0.18365073801993625
13893,2017-07-12,1.41,0.600023,0.1806227348188415
13894,2017-07-13,1.04,0.7645455,0.17868684634330967
13895,2017-07-14,0.952,0.6919086,0.20385507407176373
13896,2017-07-15,0.938,0.4059993,0.20928747976307294
13897,2017-07-16,0.93,0.359139,0.2125880658029644
13898,2017-07-17,0.935,0.6220151,0.2105081791424811
13899,2017-07-18,0.958,0.5697334,0.20165706734834699
13900,2017-07-19,0.968,0.6612702,0.19816210290035574
13901,2017-07-20,1.05,1.0390587,0.17670063191275787
13902,2017-07-21,5.45,3.314102,0.8058188278901696
13903,2017-07-22,2.35,3.0430262,0.394542147548236
13904,2017-07-23,1.81,2.8938072,0.2634294790229256
13905,2017-07-24,1.46,2.6578605,0.18852145858877523
13906,2017-07-25,1.34,2.3346035,0.17162375820512055
13907,2017-07-26,1.46,2.2948034,0.18852145858877523
13908,2017-07-27,1.34,2.2741542,0.17162375820512055
13909,2017-07-28,1.58,2.6357832,0.2112078565397696
13910,2017-07-29,2.18,5.0723696,0.3541058972100477
13911,2017-07-30,2.4,6.8260884,0.4061059353078279
13912,2017-07-31,2.0,5.0186586,0.3099879346080826
13913,2017-08-01,1.87,4.452469,0.2779970099064487
13914,2017-08-02,2.31,4.764703,0.3851753785395615
13915,2017-08-03,2.19,4.7546835,0.35652594981733043
13916,2017-08-04,2.08,4.1044106,0.32969614534727876
13917,2017-08-05,1.95,3.5044017,0.2976510288278401
13918,2017-08-06,1.83,3.082507,0.2682617191938985
13919,2017-08-07,1.94,2.971385,0.2951860768906578
13920,2017-08-08,1.81,3.093274,0.2634294790229256
13921,2017-08-09,1.97,3.672029,0.3025843425481568
13922,2017-08-10,1.69,3.0513422,0.23520552880776113
13923,2017-08-11,1.67,2.657181,0.2306769445352368
13924,2017-08-12,1.61,2.2323396,0.21751103016261375
13925,2017-08-13,1.46,2.1078446,0.18852145858877523
13926,2017-08-14,1.75,2.5828454,0.24912411101555
13927,2017-08-15,1.54,2.3688192,0.20315356019144626
13928,2017-08-16,1.51,2.4342387,0.19741411147957366
13929,2017-08-17,1.84,2.4116862,0.2706874156175789
13930,2017-08-18,1.83,2.5528994,0.2682617191938985
13931,2017-08-19,1.66,2.3514233,0.22843681839989072
13932,2017-08-20,2.02,2.3512511,0.31492249382049164
13933,2017-08-21,2.07,2.0068078,0.32723849184786147
13934,2017-08-22,1.87,2.2455368,0.2779970099064487
13935,2017-08-23,1.86,2.1310112,0.2755555262645506
13936,2017-08-24,1.83,1.9508681,0.2682617191938985
13937,2017-08-25,1.77,1.8238994,0.25385620964314004
13938,2017-08-26,1.7,1.563587,0.2374924362608155
13939,2017-08-27,1.61,1.5797536,0.21751103016261375
13940,2017-08-28,1.53,1.6481422,0.20120975739511304
